loss,id
3189.44604492,128089
6469.56738281,128092
1114.06799316,128095
2363.19067383,128099
1273.48596191,128101
616.916442871,128107
1584.34106445,128108
4279.70458984,128109
7240.16308594,128117
1645.74267578,128128
1631.83666992,128130
1260.21899414,128132
4488.34570312,128133
5960.57519531,128140
1087.96362305,128141
2539.01660156,128142
1309.39575195,128145
2122.51904297,128151
2192.36425781,128152
3419.76464844,128154
2868.92700195,128161
3104.00927734,128167
1433.8671875,128174
1468.99780273,128178
2992.66455078,128197
1305.17321777,128201
822.280761719,128204
1967.99926758,128211
1453.73535156,128213
1342.72888184,128217
989.884643555,128221
3393.67163086,128225
1168.70593262,128230
1412.6998291,128244
2380.34423828,128247
1778.40527344,128248
1217.88183594,128251
977.51574707,128255
1633.02502441,128260
7440.91552734,128261
1963.58740234,128265
2779.08081055,128266
1744.46008301,128267
1211.37182617,128268
1955.17822266,128273
5319.19238281,128274
1191.54467773,128279
1915.11645508,128284
957.565429688,128288
3148.58422852,128289
1204.69677734,128291
2226.03833008,128296
1405.6887207,128299
2066.80175781,128305
1351.67492676,128314
3616.71240234,128315
2602.00048828,128318
3443.90917969,128321
1295.91235352,128323
1660.1809082,128327
1809.07775879,128331
1245.52587891,128338
4783.41748047,128344
1161.31066895,128347
1240.10998535,128361
9136.49707031,128362
2040.86938477,128363
2419.52197266,128364
3885.72387695,128373
1400.5456543,128381
5265.44189453,128383
3860.97094727,128388
1649.37768555,128390
2073.60766602,128394
951.380615234,128403
853.944091797,128411
1677.97265625,128417
3249.73706055,128422
3753.80053711,128424
2157.80126953,128430
1366.56005859,128431
4299.46826172,128438
1243.48901367,128440
1296.75354004,128443
7551.00537109,128446
2979.08056641,128448
988.437011719,128461
2731.68774414,128473
1409.97827148,128486
2624.49658203,128488
1784.24121094,128489
2376.47753906,128490
3340.75170898,128494
2863.1081543,128499
4452.35302734,128504
1175.30712891,128521
2843.48828125,128525
3890.02783203,128531
847.015136719,128533
1886.07324219,128534
1181.55322266,128535
1915.54394531,128542
1810.90356445,128546
1034.92126465,128548
4877.6953125,128551
2337.36279297,128556
1879.49462891,128565
3978.63525391,128574
973.131469727,128578
1395.54919434,128580
1307.56872559,128588
2011.1862793,128594
1021.25,128596
801.100769043,128599
1899.73046875,128603
2666.38208008,128604
3140.68676758,128607
1052.94628906,128616
1392.46484375,128626
1190.21826172,128629
2393.98339844,128630
1787.4473877,128638
1217.73925781,128647
3134.35913086,128649
2060.67504883,128651
1597.16748047,128653
1083.75561523,128657
1304.23327637,128661
1483.05236816,128664
3646.03100586,128671
9806.57421875,128680
1574.66784668,128682
1838.00793457,128715
1975.71362305,128721
1000.796875,128726
2474.82250977,128736
1118.58850098,128740
4158.11181641,128743
2424.23510742,128746
1411.77807617,128754
1793.36218262,128758
1279.70251465,128770
1185.67285156,128779
5031.35986328,128781
1958.20874023,128783
4927.19775391,128786
1685.03796387,128791
1266.66125488,128794
1990.94897461,128795
1866.84887695,128796
722.400634766,128799
4961.04296875,128808
1959.57910156,128809
1535.78442383,128811
1801.96386719,128814
1673.00756836,128818
1615.73864746,128819
1713.90148926,128821
891.292602539,128826
3802.49780273,128829
3028.90356445,128830
1670.49511719,128835
1603.12890625,128840
3946.67822266,128841
724.182373047,128850
3947.07763672,128851
1430.60839844,128857
1678.26196289,128858
771.221313477,128866
1215.45812988,128867
4428.3984375,128872
11582.3642578,128876
3292.3659668,128878
12171.2792969,128882
2322.40649414,128884
1721.62133789,128885
1543.29772949,128894
3426.43676758,128901
1407.99658203,128907
1220.81921387,128912
907.068115234,128922
2102.92382812,128926
3571.703125,128927
4857.63916016,128931
1613.58154297,128944
4585.04345703,128946
787.217407227,128951
3069.8449707,128953
3541.8840332,128955
4130.90722656,128958
3554.88891602,128963
2237.3112793,128964
1135.96057129,128967
1115.42150879,128971
1067.4128418,128986
1350.01184082,128991
1604.40698242,128996
4367.55371094,128997
1727.76843262,128999
1984.46459961,129001
5329.74023438,129012
2192.88232422,129014
1465.72692871,129023
1320.97802734,129026
2040.35766602,129029
2337.96166992,129032
1328.26831055,129035
1723.07141113,129042
1088.65771484,129044
1386.76928711,129046
1359.10498047,129051
1964.86206055,129052
1712.65246582,129054
2773.88208008,129058
1268.05358887,129059
9877.57714844,129060
7132.51611328,129070
3281.58837891,129073
1581.54492188,129076
819.97088623,129078
995.727050781,129084
1269.6126709,129086
1008.47619629,129097
1479.47277832,129107
1931.21142578,129110
3689.35229492,129116
8391.15820312,129118
4269.99609375,129120
5993.39306641,129127
2823.75732422,129129
2290.08520508,129132
2721.15234375,129135
3693.65356445,129138
1809.02893066,129143
4918.29150391,129146
1756.91015625,129150
1001.66467285,129153
1457.02612305,129154
2868.55517578,129156
1486.45373535,129162
2942.48364258,129163
2435.58178711,129168
2842.5769043,129176
1471.09057617,129179
2263.03051758,129181
2058.38647461,129183
1777.64135742,129191
3734.9621582,129196
6168.32275391,129200
7641.79589844,129202
1338.46813965,129203
2640.32568359,129210
2575.54443359,129211
1767.72875977,129213
1816.66992188,129215
1167.19262695,129216
952.821533203,129217
3439.46728516,129218
6028.00683594,129220
1913.51245117,129224
1704.08044434,129228
1407.83789062,129230
1932.953125,129237
1020.4251709,129244
1049.8046875,129245
3869.57006836,129246
1023.38623047,129248
2759.71826172,129257
1002.91333008,129261
8392.20703125,129262
1485.74462891,129263
3715.33227539,129274
2183.77832031,129276
4539.06640625,129277
1953.03662109,129278
1182.19970703,129280
1115.32421875,129289
1634.13720703,129290
935.932495117,129295
1555.01965332,129296
7519.96240234,129298
1571.03442383,129300
1115.07092285,129307
3242.31640625,129310
4282.18310547,129312
2565.74829102,129313
2408.34033203,129314
1301.17224121,129316
1349.27880859,129317
3168.67382812,129320
4443.45703125,129323
2522.98217773,129324
1444.69091797,129327
5916.59863281,129328
3889.43505859,129335
5371.95703125,129345
1220.08361816,129347
2883.76635742,129348
1632.69726562,129350
10783.9736328,129352
5402.80371094,129358
2019.67114258,129362
1261.69726562,129370
3076.890625,129374
4734.17871094,129376
1829.85144043,129381
1663.09436035,129383
922.861206055,129387
957.395996094,129390
1919.70214844,129400
761.340881348,129404
1741.09265137,129408
4287.12304688,129411
2982.66918945,129413
1239.21691895,129418
3842.22729492,129423
1186.36083984,129425
2177.47143555,129426
1459.13317871,129429
3261.69042969,129434
2532.27661133,129436
1547.39746094,129450
6560.81787109,129452
3563.15576172,129464
1217.37145996,129472
1361.79040527,129477
3611.83081055,129480
1584.01013184,129485
1192.53967285,129495
1998.81005859,129497
1655.03540039,129498
7147.69238281,129501
1244.20092773,129503
1139.78442383,129510
1790.12841797,129520
4488.50683594,129522
1010.80883789,129527
4255.82714844,129529
1389.1439209,129540
2203.27539062,129542
1500.66247559,129551
990.771240234,129554
1038.57397461,129556
1738.91967773,129569
5112.74902344,129571
1322.42199707,129581
1586.12792969,129582
1958.19238281,129583
9100.73632812,129592
1464.35900879,129595
1754.74377441,129614
1237.4329834,129619
2327.80322266,129622
3011.65307617,129640
10633.015625,129644
4682.95800781,129645
3881.31176758,129649
1471.4284668,129654
2511.93188477,129660
2582.18701172,129665
747.194213867,129666
1666.76879883,129670
1561.73571777,129674
2763.03662109,129677
1167.5715332,129680
1458.83496094,129684
1584.86022949,129689
1982.16674805,129691
3790.46166992,129703
1278.24047852,129705
2027.46533203,129710
1386.68457031,129712
1143.43212891,129718
2036.10766602,129720
1388.57788086,129722
3042.40673828,129725
1448.03442383,129730
2374.30273438,129744
3872.94799805,129747
5042.5625,129750
1171.25756836,129762
1545.82507324,129768
1231.1661377,129769
1823.91625977,129779
2422.3449707,129788
3482.51904297,129792
1892.9140625,129796
2066.84936523,129797
11605.8496094,129801
1854.17529297,129802
1253.7487793,129803
1705.51550293,129809
1636.19006348,129811
1229.46789551,129813
1871.73217773,129814
1259.00646973,129819
1440.01403809,129825
1609.25671387,129828
2069.14868164,129842
2383.78295898,129849
2416.47338867,129860
1915.33935547,129863
3373.48413086,129872
2514.11938477,129873
1668.40026855,129874
1658.89257812,129884
942.305541992,129892
2223.93847656,129895
1347.67871094,129896
3377.51806641,129904
1628.41491699,129905
2914.59301758,129908
3004.51538086,129909
3380.98608398,129912
4734.23974609,129916
777.081115723,129920
4601.87060547,129934
3157.30737305,129936
1964.12915039,129938
3406.21313477,129944
1776.23486328,129952
3949.05175781,129963
945.343505859,129973
7858.77148438,129975
1726.20544434,129981
2672.52001953,129986
1422.61401367,129993
1331.61328125,130001
1932.44042969,130004
2966.1640625,130006
1491.05895996,130013
19292.8476562,130018
2880.64453125,130019
1153.92236328,130031
2723.01953125,130032
1717.77490234,130033
1483.31872559,130037
4445.41455078,130039
1631.02624512,130040
1742.75378418,130047
5413.44189453,130052
1005.37597656,130060
4344.48193359,130068
2909.38745117,130070
1687.59423828,130071
805.407226562,130074
1523.84082031,130076
1260.0748291,130083
3015.11914062,130095
4965.81933594,130104
1204.89501953,130111
1918.02001953,130117
4238.625,130118
1320.36682129,130123
7905.62695312,130127
2406.97631836,130135
2227.46069336,130138
1744.23291016,130149
944.441162109,130156
1559.99682617,130162
1233.81848145,130164
1411.4453125,130166
1879.42016602,130175
6419.703125,130182
3814.58569336,130183
6372.78125,130188
966.23046875,130190
1880.90820312,130198
1535.31604004,130199
2594.33251953,130200
1382.93933105,130212
2181.77636719,130228
1213.90661621,130234
1287.13671875,130235
1322.94763184,130236
4068.34765625,130247
1424.23266602,130248
1496.82299805,130250
1301.68835449,130256
2206.15576172,130272
2015.23242188,130273
15863.3974609,130276
1107.46032715,130277
1660.16491699,130279
1095.99511719,130287
2032.87182617,130289
2835.18676758,130291
3005.91235352,130295
1669.72998047,130300
969.382324219,130312
5176.93261719,130315
2052.9140625,130317
2594.60546875,130322
2911.1315918,130332
1065.06103516,130333
5458.41796875,130337
1489.54614258,130338
1628.61376953,130341
6446.31542969,130344
814.513977051,130345
734.953735352,130348
3103.18383789,130350
4019.03857422,130355
1829.46716309,130356
1593.92419434,130378
1445.65429688,130386
8697.2734375,130388
1155.80419922,130402
3453.52368164,130403
2044.52246094,130407
6024.02294922,130414
3297.78564453,130420
1925.05493164,130421
1315.41674805,130424
7175.47265625,130425
2687.19970703,130427
1539.71789551,130431
1075.16003418,130442
8954.61230469,130452
2734.99853516,130460
866.085571289,130464
4828.49365234,130466
2099.80712891,130470
1514.33447266,130482
1275.49829102,130484
1202.765625,130485
1682.91687012,130510
2892.86108398,130521
2631.86791992,130525
1447.27709961,130527
3896.8671875,130528
2279.19116211,130532
1040.34472656,130533
2581.75854492,130540
2965.86206055,130542
2183.06567383,130546
2931.98193359,130547
1279.42163086,130550
4798.234375,130557
2082.91870117,130561
7176.26757812,130565
4410.81152344,130569
1799.42431641,130570
3245.70605469,130578
2653.69067383,130589
4280.26025391,130601
3141.83374023,130607
1336.60583496,130608
1805.97241211,130611
2577.24707031,130615
1839.24536133,130627
1101.05883789,130629
5945.10791016,130630
3224.94482422,130631
1569.94372559,130633
1050.6159668,130635
748.17755127,130641
6997.73193359,130644
1455.74108887,130645
5080.34570312,130651
1830.89123535,130658
1244.55432129,130660
3534.98168945,130671
6513.05566406,130677
2024.74682617,130681
2516.41625977,130683
3136.91357422,130691
1242.89453125,130697
13114.3574219,130708
2017.47924805,130715
3972.78125,130721
1243.85876465,130724
2749.56298828,130727
1681.06921387,130731
1375.65039062,130733
2607.72485352,130752
5701.36279297,130758
1540.51696777,130759
3240.31445312,130766
2227.42114258,130773
1718.63012695,130774
1882.86572266,130782
1535.38049316,130786
1805.4942627,130789
3523.65405273,130792
1610.68859863,130794
8676.61914062,130806
2818.60571289,130808
1309.40942383,130815
1877.68969727,130819
2351.19580078,130822
1770.75048828,130823
6460.02685547,130825
3052.04394531,130830
2201.57885742,130833
961.302246094,130840
2612.46557617,130855
2854.06591797,130859
1456.51586914,130862
1611.21533203,130870
6542.75634766,130874
4210.06835938,130875
1522.08337402,130878
756.831604004,130879
692.309692383,130894
2955.89624023,130896
2662.02392578,130901
1765.46411133,130903
3013.77954102,130904
2042.89086914,130906
829.509887695,130920
3430.12524414,130922
4977.81933594,130923
1708.1887207,130924
769.61517334,130938
1197.26550293,130939
3176.97900391,130940
1336.51501465,130947
1910.60986328,130948
2326.75463867,130960
2360.22485352,130961
1621.17370605,130962
1293.44567871,130969
2016.41674805,130970
2139.93920898,130975
946.809814453,130984
2357.94775391,130986
1358.80090332,130987
1731.29418945,130992
1720.33154297,130999
694.556091309,131003
3099.01879883,131022
1063.12072754,131034
1078.81958008,131035
5113.34667969,131037
2853.39599609,131038
1766.76635742,131051
1381.72155762,131053
1269.00805664,131066
3781.22485352,131070
1189.6595459,131082
5264.72265625,131092
4059.76757812,131102
1798.8828125,131103
1005.83361816,131105
2573.61279297,131110
1875.16796875,131115
5656.15820312,131119
3504.68261719,131121
3563.60058594,131124
1312.11376953,131125
3255.6706543,131130
2893.9909668,131131
2181.92626953,131134
1698.68225098,131145
6735.78808594,131148
1879.02563477,131149
1604.20397949,131159
2340.08520508,131162
1162.25610352,131165
2340.82177734,131182
1432.76208496,131183
5444.17919922,131186
1221.92053223,131188
1169.86694336,131194
1206.5345459,131197
3275.56713867,131206
961.929199219,131211
4983.27880859,131214
1623.8034668,131217
1759.34716797,131218
4526.28857422,131221
2019.33251953,131222
1218.11108398,131226
1128.12890625,131228
1305.14660645,131230
1825.65026855,131237
3140.62304688,131238
1578.67504883,131239
1377.01916504,131240
1050.2434082,131241
2992.390625,131246
2682.56542969,131247
10292.5722656,131251
1080.09655762,131259
1853.54956055,131262
2591.07128906,131266
3141.32397461,131267
4241.41943359,131268
1240.32629395,131271
3280.28369141,131276
12465.5742188,131278
1793.02575684,131280
4107.28857422,131293
1791.90466309,131298
3154.37280273,131302
2382.32104492,131304
1030.54321289,131305
1580.74987793,131311
2354.66381836,131312
1733.73986816,131314
2573.30200195,131326
1902.05249023,131336
1038.44470215,131339
1984.29589844,131345
1439.31115723,131347
2204.57983398,131371
704.147094727,131372
5591.79736328,131373
3771.15332031,131374
1674.1484375,131375
886.393920898,131378
2983.04541016,131381
3475.26367188,131382
3108.98193359,131392
5912.78466797,131393
2039.09082031,131396
1082.09716797,131401
5009.47900391,131406
2530.84643555,131408
6749.27490234,131409
3064.71923828,131415
3895.5859375,131423
1370.61474609,131424
4446.9921875,131434
3419.49536133,131437
1557.43908691,131440
7042.14306641,131444
2852.47607422,131445
2594.95605469,131449
1057.87841797,131452
1604.19274902,131454
1396.54089355,131458
5163.80566406,131461
1757.45983887,131462
7126.73535156,131464
1665.77563477,131468
4790.08496094,131472
881.246582031,131478
1348.22497559,131491
2405.31103516,131492
3059.01098633,131511
2484.86767578,131513
1547.15002441,131514
2752.43652344,131515
1518.3840332,131517
1403.37438965,131534
1654.20678711,131541
1075.28527832,131543
1518.55029297,131548
1600.48950195,131554
3479.62988281,131561
799.067810059,131566
970.249633789,131568
1537.05371094,131569
3448.11645508,131571
1933.66601562,131572
4168.51464844,131573
1195.53491211,131576
1863.04516602,131577
3743.10644531,131579
2989.84643555,131583
1372.44702148,131589
12116.0810547,131596
4480.59033203,131597
1323.54394531,131610
5610.06445312,131614
1802.38195801,131618
1255.02282715,131620
1502.19421387,131625
1397.98193359,131626
933.743652344,131632
2073.25195312,131635
7366.60302734,131653
2640.54516602,131656
1743.91772461,131658
1501.27246094,131664
2359.57299805,131667
4221.92773438,131669
1152.28930664,131672
2334.36523438,131678
912.306640625,131680
1874.83056641,131683
835.019775391,131684
1570.45947266,131692
1435.15087891,131694
1711.07263184,131698
1487.7722168,131711
6534.38916016,131712
1505.86608887,131717
2103.68603516,131718
2708.50976562,131722
2602.44018555,131726
4272.57568359,131728
1757.76318359,131741
797.426086426,131745
1575.51000977,131752
984.49206543,131757
2668.98413086,131758
2075.31787109,131762
1415.30187988,131767
1873.03662109,131768
725.512390137,131770
1181.19360352,131773
2320.68603516,131775
2942.33959961,131776
1568.06433105,131789
1166.02685547,131796
3919.49707031,131814
968.393554688,131820
1849.8359375,131833
3322.72900391,131844
5413.7734375,131853
2163.37768555,131859
5064.97363281,131861
1809.91625977,131871
1163.80944824,131872
1611.58325195,131878
1145.60803223,131887
1539.65234375,131893
1546.37536621,131899
1088.16748047,131901
3183.21972656,131905
4545.64648438,131906
733.408447266,131916
1880.421875,131920
1350.64904785,131925
2381.79760742,131931
1579.8449707,131939
1275.29992676,131941
1507.54174805,131943
1828.17663574,131944
1399.28686523,131945
5816.74658203,131958
2155.78637695,131960
2334.72045898,131961
1162.00146484,131962
1401.27856445,131980
4306.60595703,131981
1960.31542969,131986
1373.14672852,131990
2637.02026367,131992
3807.00073242,131995
1498.11071777,131997
953.260375977,132004
1306.67468262,132008
9340.13867188,132009
1715.46533203,132016
1978.90209961,132024
3390.6706543,132035
2630.8203125,132040
3013.67529297,132049
2627.74023438,132050
3015.42895508,132051
2742.61767578,132068
707.727783203,132069
1873.69506836,132072
5553.51416016,132076
2121.04882812,132080
2545.22875977,132083
1940.45092773,132085
8169.22949219,132086
1392.98205566,132089
748.383728027,132095
4975.71630859,132096
2436.79980469,132100
980.957641602,132103
6008.44335938,132107
1206.32873535,132110
1214.38269043,132114
1515.72058105,132120
3227.47729492,132122
2320.36279297,132123
10221.7255859,132125
4526.15332031,132129
4253.92822266,132138
1825.49853516,132141
7876.55175781,132142
1642.20361328,132147
4446.17675781,132148
1104.38598633,132158
1801.27380371,132161
1824.56188965,132167
4709.02587891,132172
3303.95239258,132175
1448.58703613,132176
1350.45458984,132182
1699.22106934,132187
2651.39746094,132194
3071.94116211,132195
1609.99536133,132196
5036.11181641,132201
3527.94287109,132203
1487.24279785,132205
2756.32446289,132206
3272.88330078,132208
2770.09106445,132210
2880.16870117,132213
2338.8815918,132216
3888.17553711,132221
4775.58691406,132222
1548.1541748,132223
1129.82092285,132227
6164.47949219,132229
1103.24267578,132231
964.186889648,132246
7175.50097656,132249
1425.54284668,132251
1451.1138916,132253
2634.49438477,132255
1689.21960449,132267
1499.67419434,132275
1572.75463867,132278
3405.63183594,132281
1023.52392578,132283
1062.67272949,132284
2264.1184082,132287
1850.31787109,132296
5435.93359375,132299
4807.9296875,132302
1533.6270752,132308
1464.17565918,132312
6515.34814453,132314
1482.31970215,132320
2405.34448242,132329
1708.94592285,132330
1910.39453125,132333
1003.16748047,132340
1841.12390137,132343
1266.1661377,132344
1058.33068848,132350
1030.2956543,132355
1151.91271973,132356
3353.1862793,132358
2705.73193359,132361
3320.5090332,132362
2145.64892578,132376
2252.94165039,132381
1427.1907959,132382
1288.68408203,132390
3002.60595703,132398
1460.3536377,132414
977.204711914,132421
1012.8885498,132422
1750.69335938,132426
863.748168945,132429
1935.21630859,132432
1532.52062988,132436
1078.40258789,132438
1687.50061035,132440
5528.96289062,132443
1705.5637207,132447
6903.23242188,132448
3018.14086914,132453
1711.32324219,132460
4779.59326172,132464
2607.74633789,132466
1415.06311035,132469
2198.77832031,132471
2008.10644531,132474
1626.87585449,132483
1873.28857422,132490
1167.27282715,132492
2940.3984375,132499
1531.27111816,132508
4698.91455078,132513
1307.18127441,132524
9256.359375,132526
1009.15930176,132528
3845.296875,132537
2253.75585938,132538
1798.89709473,132560
1956.02099609,132573
1822.29943848,132584
1595.16247559,132587
2812.18432617,132592
1369.2052002,132593
1975.6628418,132596
1484.40270996,132601
1081.07958984,132602
1069.20178223,132606
1764.91687012,132608
1657.24279785,132614
1301.46716309,132616
2079.83154297,132620
5042.63720703,132622
4560.11523438,132628
1639.93518066,132629
1176.49328613,132630
1736.40466309,132633
1379.17651367,132638
1209.41882324,132642
1013.48266602,132653
2757.2890625,132661
3838.68603516,132667
4023.48681641,132669
1862.93701172,132678
5753.63476562,132679
1174.9543457,132682
1080.30407715,132685
5262.65380859,132686
833.420043945,132692
1099.45983887,132698
2693.38500977,132701
3682.01489258,132708
1858.48779297,132713
1842.51428223,132714
1262.13012695,132715
3279.95849609,132724
3131.01220703,132725
7022.82324219,132732
5508.11914062,132733
1753.78393555,132744
3431.73535156,132748
1283.31799316,132750
2811.69897461,132751
2054.36254883,132752
2210.54736328,132753
4846.46582031,132758
1979.13378906,132759
1178.88317871,132762
4532.82421875,132765
1365.44372559,132773
850.578369141,132777
3232.24316406,132778
2238.57006836,132791
548.109558105,132792
3708.15478516,132795
3753.83447266,132797
1854.43603516,132798
3031.71606445,132812
1528.6875,132817
2191.73706055,132818
1918.11791992,132819
4928.48388672,132820
1020.25170898,132822
2345.26611328,132823
936.914916992,132825
5394.57080078,132829
3775.51098633,132835
4838.63720703,132838
2220.5,132841
1534.01977539,132852
1618.3536377,132873
1818.78076172,132877
1973.875,132881
4961.78613281,132882
2986.40771484,132884
3474.87451172,132885
3412.41577148,132888
7326.26464844,132890
1252.9185791,132891
2644.22900391,132893
1351.95983887,132908
1190.80163574,132916
1966.32324219,132918
1316.08972168,132923
870.169799805,132924
1831.51501465,132932
907.944213867,132933
2512.27050781,132935
1776.74377441,132943
2041.77124023,132944
5377.79980469,132945
5216.30908203,132950
2029.67041016,132951
2686.80737305,132952
1099.62902832,132962
1197.77526855,132967
3390.04077148,132969
2226.61572266,132970
7524.35888672,132971
2583.16088867,132973
4746.57470703,132974
1536.58581543,132976
13951.03125,132979
4239.11572266,132992
859.844604492,132994
12544.5732422,132995
1896.14501953,133000
884.901000977,133003
10985.3486328,133004
1071.19873047,133008
4514.06689453,133014
1576.41784668,133021
5467.95068359,133026
2468.28979492,133034
1374.90222168,133037
2903.34399414,133038
2169.35791016,133049
1836.82946777,133050
2089.6496582,133051
1752.64489746,133052
1965.25439453,133057
5583.86523438,133061
1526.35290527,133066
1219.87304688,133067
1139.07861328,133070
950.103759766,133083
797.473693848,133093
1683.20153809,133099
6747.22753906,133106
1443.44677734,133125
3185.6081543,133133
1281.54589844,133134
3104.89160156,133135
2833.27124023,133144
2215.3359375,133151
1307.57092285,133153
898.074707031,133155
2298.17944336,133168
1706.92077637,133169
3928.78710938,133171
4492.30908203,133174
1216.25134277,133177
1756.74316406,133192
2489.51000977,133193
1391.41723633,133198
3343.55566406,133203
2425.59570312,133205
2125.07641602,133207
1890.74780273,133214
3249.98706055,133219
986.268554688,133221
1589.12072754,133222
2407.16259766,133225
1843.8314209,133226
1200.97949219,133233
890.258544922,133235
2057.28417969,133236
1626.19213867,133238
1777.30187988,133239
1170.25366211,133246
4593.70361328,133261
2146.39599609,133273
1323.2635498,133276
1566.08166504,133280
2971.11987305,133293
10786.6865234,133304
2147.55883789,133308
2173.70263672,133309
1287.06726074,133314
1793.40124512,133317
2734.36474609,133322
1828.57128906,133327
3168.61914062,133334
1597.95605469,133345
2314.38964844,133346
684.049438477,133352
6073.78369141,133353
2644.63842773,133356
2125.39257812,133365
1115.48608398,133366
1922.43212891,133368
1351.04101562,133372
1507.43188477,133390
2243.15136719,133391
2591.71264648,133401
3286.02709961,133413
1686.16638184,133414
1581.22119141,133417
1042.19677734,133420
2249.79711914,133439
875.266479492,133442
3246.96484375,133446
3129.94189453,133448
1693.69030762,133452
3656.60522461,133454
1209.02563477,133455
1650.02600098,133456
997.115112305,133459
1041.91064453,133462
1667.10437012,133464
5802.52197266,133467
1387.86450195,133475
1183.91564941,133476
3174.1652832,133482
1311.92126465,133485
1423.06359863,133486
1805.89111328,133498
3881.20654297,133502
880.422485352,133507
1249.03161621,133511
1398.8873291,133521
1445.35925293,133527
996.223754883,133528
1163.4375,133531
2375.27490234,133549
3494.16552734,133550
9922.06640625,133554
1874.16381836,133558
1357.81787109,133560
1320.8605957,133566
3813.59814453,133567
2897.7199707,133568
2041.81201172,133577
3409.39208984,133578
3730.57397461,133585
886.028808594,133597
1060.65856934,133598
4139.90820312,133605
4602.45214844,133606
1738.51013184,133610
963.756225586,133616
876.189819336,133619
1125.34472656,133620
796.286743164,133621
2581.04248047,133625
2059.10913086,133628
1583.23791504,133630
3441.83862305,133635
3045.33642578,133646
2474.01635742,133650
1424.52856445,133660
1090.27233887,133667
1353.39770508,133671
1712.5411377,133674
1275.03466797,133678
2098.68896484,133679
7565.88476562,133682
2631.76806641,133687
4309.18945312,133696
1055.89465332,133703
5864.94287109,133707
2865.62158203,133708
1378.39660645,133711
2183.40429688,133717
967.142333984,133721
1562.56677246,133723
4169.20214844,133731
8049.83984375,133734
1779.77270508,133743
1208.58764648,133746
2064.89916992,133747
1927.52880859,133761
1134.27026367,133765
1610.9699707,133779
2552.01000977,133781
7995.51269531,133782
7045.28613281,133788
2532.12280273,133790
1218.81787109,133795
1643.0234375,133796
1109.55175781,133799
2367.828125,133803
2556.37426758,133806
1790.42919922,133807
1218.5513916,133809
3373.61035156,133814
1834.13220215,133817
3513.55053711,133820
1068.42736816,133830
1702.14208984,133832
961.681518555,133836
2674.73291016,133838
1383.38317871,133847
5878.70703125,133856
2396.65039062,133867
2824.68334961,133868
3985.12792969,133874
2153.72583008,133879
1742.46569824,133889
3529.22998047,133898
3563.24902344,133903
1864.15429688,133916
1531.08862305,133924
2186.91308594,133929
2433.58422852,133932
1505.60424805,133934
1392.30383301,133937
10548.2509766,133944
1600.74279785,133952
1154.48022461,133955
744.799438477,133957
5991.23779297,133962
2204.0078125,133972
1811.04833984,133979
2139.36132812,133980
3519.08666992,133983
2131.73046875,133996
2943.10107422,134001
1624.51147461,134003
1412.35998535,134005
1148.28308105,134008
2495.59057617,134013
3683.72583008,134025
1417.83410645,134030
3095.72631836,134032
3205.60131836,134037
4705.14160156,134039
2796.44042969,134040
2325.70800781,134049
2247.04541016,134053
1558.1673584,134055
4409.09667969,134057
3925.00048828,134059
1338.88562012,134061
2608.86035156,134062
1412.97363281,134064
6511.97412109,134065
2442.93139648,134066
1235.55615234,134074
2930.68603516,134077
1205.83459473,134079
6196.04638672,134081
1341.0657959,134085
1667.48901367,134088
1235.46508789,134096
849.765136719,134097
903.000854492,134103
3681.39672852,134110
1207.15100098,134117
7449.98583984,134118
2661.33740234,134121
2926.25830078,134124
2287.52758789,134126
4628.78125,134132
1567.48352051,134134
6799.41210938,134137
775.865356445,134139
1447.65490723,134142
1114.14196777,134144
2071.50537109,134151
3311.81738281,134152
2011.61547852,134159
3392.94165039,134165
1461.92590332,134167
1778.90539551,134170
1540.40991211,134174
1556.17907715,134176
2090.1159668,134177
1380.63806152,134180
1168.77380371,134185
1599.27844238,134192
2809.33886719,134199
2045.87573242,134200
2938.90136719,134201
1494.14453125,134202
2340.078125,134206
1650.5994873,134207
4016.37548828,134209
3493.65112305,134210
2279.1262207,134211
9024.70605469,134213
5110.70214844,134221
990.829101562,134222
2581.32348633,134229
4577.72949219,134230
2864.58959961,134231
3269.890625,134238
1760.29003906,134242
1455.93774414,134244
2527.11181641,134245
1445.68640137,134246
3053.31591797,134248
1529.97631836,134249
4557.49658203,134251
2264.19360352,134252
1268.09069824,134256
1273.67578125,134259
9567.36425781,134260
3284.5546875,134261
945.60949707,134262
1373.51586914,134263
735.004516602,134266
4059.109375,134267
1438.64611816,134269
954.463623047,134273
2895.5168457,134275
1174.97924805,134276
1615.98803711,134282
2693.77416992,134286
1528.56628418,134289
1138.5736084,134294
1587.39733887,134301
1569.015625,134307
3221.22998047,134313
1159.87097168,134315
1439.69970703,134319
2252.6550293,134329
4852.11914062,134334
1466.36169434,134337
865.027709961,134340
2676.64453125,134344
1077.28137207,134364
3026.51782227,134365
2093.54614258,134368
8639.36523438,134376
2148.94848633,134380
1402.2286377,134391
2253.96289062,134392
3143.46606445,134398
1245.86572266,134400
4763.63867188,134404
2193.77368164,134406
1368.33374023,134408
7198.17041016,134414
2700.90454102,134419
1635.61755371,134424
1955.35693359,134427
745.482666016,134434
4513.63085938,134446
1197.44140625,134448
1501.40625,134449
992.014160156,134450
2817.37963867,134451
988.108398438,134452
1078.76037598,134455
2412.89501953,134469
1086.6315918,134470
4720.45263672,134483
2903.93017578,134489
